Name,Cage/Litter,Cohort,Sex,Diet,Treatment,Age,food_intake,energy_intake
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,44,2.57,9.32
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,44,2.7,9.8
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,44,1.07,3.87
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,44,3,10.89
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,44,2.4,8.71
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,44,3.17,11.5
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,44,1.67,6.05
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,44,2.65,9.62
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,44,1.25,4.54
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,44,2.05,7.44
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,44,1.4,5.08
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,44,2.95,10.71
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,44,3.17,11.5
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,44,2.3,8.35
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,44,3.8,13.79
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,44,3.05,11.07
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,44,3.17,11.5
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,45,2.25,8.2
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,45,2.53,9.2
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,45,1.95,7.1
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,45,0.7,2.5
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,45,2.4,8.7
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,45,3.25,11.8
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,45,2.35,8.5
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,45,1.9,6.9
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,45,2.1,7.6
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,45,1.3,4.7
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,45,2.55,9.3
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,45,2.8,10.164
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,45,1.3,4.72
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,45,2.75,9.98
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,45,2.45,8.89
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,45,3.1,11.25
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,45,2.95,10.71
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,45,3.35,12.16
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,45,2.33,8.47
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,45,3.25,11.8
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,45,2.1,7.62
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,45,1.85,6.72
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,45,0.97,3.51
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,45,1.4,5.08
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,45,2.37,8.59
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,45,3.07,11.13
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,45,1.53,5.57
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,45,2.25,8.17
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,45,1.53,5.57
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,45,2.93,10.65
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,45,2.3,8.35
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,45,2.77,10.04
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,45,1.03,3.75
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,45,1.5,5.45
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,45,1.15,4.17
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,45,1.6,5.81
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,45,2,7.26
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,45,3.1,11.25
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,45,2.17,7.87
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,45,1.4,5.08
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,45,2.9,10.53
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,45,3.25,11.8
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,45,3,10.89
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,46,1.9,6.9
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,46,1.83,6.6
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,46,1.15,4.2
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,46,2.15,7.8
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,46,2.6,9.4
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,46,3.3,12
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,46,,
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,46,2.15,7.8
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,46,2.35,8.5
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,46,1.75,6.4
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,46,1.9,6.9
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,46,2.45,8.8935
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,46,0.77,2.78
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,46,2.65,9.62
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,46,2.55,9.26
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,46,2.85,10.35
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,46,2.4,8.71
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,46,2.6,9.44
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,46,2.53,9.2
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,46,3.05,11.07
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,46,1.93,7.02
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,46,1.3,4.72
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,46,0.93,3.39
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,46,1.07,3.87
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,46,2.07,7.5
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,46,2.43,8.83
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,46,1.77,6.41
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,46,2.05,7.44
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,46,2.07,7.5
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,46,3.07,11.13
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,46,3.3,11.98
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,46,2.8,10.16
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,46,1,3.63
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,46,2,7.26
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,46,2.1,7.62
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,46,2.2,7.99
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,46,1.85,6.72
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,46,3.15,11.43
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,46,2.73,9.92
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,46,1.9,6.9
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,46,2.35,8.53
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,46,3,10.89
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,46,3.57,12.95
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,47,2.45,8.9
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,47,2.33,8.4
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,47,1.85,6.7
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,47,3.25,11.8
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,47,2,7.3
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,47,2.4,8.7
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,47,1.8,6.5
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,47,2.2,8
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,47,2.45,8.9
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,47,1.2,4.4
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,47,2.1,7.6
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,47,2.5,9.075
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,47,1.23,4.48
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,47,2.8,10.16
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,47,2.35,8.53
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,47,2.3,8.35
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,47,2.75,9.98
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,47,2.85,10.35
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,47,2.57,9.32
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,47,3.15,11.43
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,47,1.93,7.02
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,47,2,7.26
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,47,1.23,4.48
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,47,1.5,5.45
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,47,1.47,5.32
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,47,2.03,7.38
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,47,1.93,7.02
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,47,4.3,15.61
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,47,1.9,6.9
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,47,2.4,8.71
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,47,2.9,10.53
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,47,2.57,9.32
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,47,1.3,4.72
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,47,1.95,7.08
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,47,1.5,5.45
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,47,1.75,6.35
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,47,1.7,6.17
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,47,2.65,9.62
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,47,2.8,10.16
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,47,2.05,7.44
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,47,2.35,8.53
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,47,2.35,8.53
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,47,2.77,10.04
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,48,2,7.3
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,48,,
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,48,1.75,6.4
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,48,2.05,7.4
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,48,2.55,9.3
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,48,3.1,11.3
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,48,2,7.3
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,48,0.65,2.4
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,48,0.6,2.2
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,48,0.8,2.9
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,48,0.35,1.3
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,48,2.8,10.164
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,48,1.17,4.24
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,48,3.1,11.25
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,48,1.7,6.17
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,48,2.95,10.71
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,48,2.45,8.89
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,48,2.15,7.8
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,48,2.43,8.83
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,48,3.3,11.98
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,48,1.7,6.17
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,48,1.55,5.63
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,48,1,3.63
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,48,1.2,4.36
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,48,2.13,7.74
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,48,1.73,6.29
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,48,1.2,4.36
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,48,1.45,5.26
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,48,1.4,5.08
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,48,2.3,8.35
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,48,2.8,10.16
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,48,2.7,9.8
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,48,3.1,11.25
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,48,1.6,5.81
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,48,,
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,48,,
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,48,2.25,8.17
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,48,1.75,6.35
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,48,2.87,10.41
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,48,1.4,5.08
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,48,2.3,8.35
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,48,2.7,9.8
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,48,2.7,9.8
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,49,2.35,8.5
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,49,5.2,18.9
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,49,,
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,49,,
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,49,1.45,5.3
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,49,2.95,10.7
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,49,2.05,7.4
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,49,0.1,0.4
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,49,,
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,49,,
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,49,,
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,49,2.8,10.16
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,49,,
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,49,1.85,6.72
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,49,2.85,10.35
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,49,2.05,7.44
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,49,1.5,5.45
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,49,2.2,7.99
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,49,1.9,6.9
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,49,3.15,11.43
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,49,,
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,49,,
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,49,,
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,49,,
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,49,1.43,5.2
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,49,2.4,8.71
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,49,,
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,49,,
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,49,0.93,3.39
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,49,2.03,7.38
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,49,1.8,6.53
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,49,2.53,9.2
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,49,,
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,49,,
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,49,,
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,49,,
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,49,,
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,49,1.75,6.35
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,49,0.53,1.94
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,49,0.5,1.82
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,49,0.55,2
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,49,2.2,7.99
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,49,2.57,9.32
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,50,,
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,50,,
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,50,,
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,50,,
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,50,,
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,50,,
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,50,,
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,50,1.25,4.5
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,50,2.85,10.3
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,50,1.3,4.7
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,50,1.7,6.2
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,50,,
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,50,,
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,50,2.25,8.17
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,50,1.15,4.17
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,50,,
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,50,1.1,3.99
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,50,1.9,6.9
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,50,1.37,4.96
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,50,2.65,9.62
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,50,0.73,2.66
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,50,0.65,2.36
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,50,,
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,50,,
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,50,,
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,50,1.57,5.69
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,50,,
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,50,,
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,50,,
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,50,,
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,50,1.8,6.53
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,50,1.93,7.02
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,50,,
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,50,,
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,50,2,7.26
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,50,3.25,11.8
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,50,,
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,50,1.5,5.45
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,50,0.63,2.3
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,50,1.8,6.53
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,50,,
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,50,2.2,7.99
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,50,2.7,9.8
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,51,,
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,51,,
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,51,,
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,51,,
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,51,,
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,51,,
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,51,,
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,51,0.75,2.7
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,51,1.5,5.4
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,51,0.85,3.1
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,51,1.25,4.5
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,51,,
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,51,,
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,51,,
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,51,,
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,51,,
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,51,0.35,1.27
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,51,2.15,7.8
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,51,1.73,6.29
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,51,1.9,6.9
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,51,0.7,2.54
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,51,0.6,2.18
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,51,,
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,51,,
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,51,,
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,51,,
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,51,0.6,2.18
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,51,0.95,3.45
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,51,1.03,3.75
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,51,,
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,51,1.7,6.17
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,51,1.93,7.02
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,51,2.85,10.35
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,51,2.9,10.53
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,51,0.7,2.54
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,51,1.35,4.9
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,51,,
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,51,1,3.63
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,51,1.87,6.78
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,51,0.55,2
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,51,1.85,6.72
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,51,2.8,10.16
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,51,2.33,8.47
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,52,,
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,52,,
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,52,0.35,1.3
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,52,1.25,4.5
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,52,,
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,52,,
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,52,,
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,52,2.1,7.6
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,52,2.6,9.4
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,52,2.2,8
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,52,2.75,10
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,52,,
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,52,,
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,52,,
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,52,,
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,52,,
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,52,1.6,5.81
