"family","sex","timepoint","statistic_diet","p.adj_diet","conf.low_diet","conf.high_diet","R2_marginal_diet","R2_conditional_diet","effect_size_diet","statistic_treatment_FOSGOS","p.adj_treatment_FOSGOS","conf.low_treatment_FOSGOS","conf.high_treatment_FOSGOS","R2_marginal_treatment_FOSGOS","R2_conditional_treatment_FOSGOS","effect_size_treatment_FOSGOS","statistic_treatment_1472","p.adj_treatment_1472","conf.low_treatment_1472","conf.high_treatment_1472","R2_marginal_treatment_1472","R2_conditional_treatment_1472","effect_size_treatment_1472","restoration_FOSGOS","restoration_1472"
"Staphylococcaceae","Male","week 5",-0.63510325686732,0.539541838694575,-0.000647145826498149,0.000359885601225913,0.130505411216604,NA,-0.63510325686732,-0.97390037137798,0.601857153119241,-0.000351999281823198,0.000123924957466029,0.104091111104053,NA,-0.97390037137798,1.05043244460617,0.601857153119241,-0.000117240295403139,0.000368109101222297,0.104091111104053,NA,1.05043244460617,"not restored","not restored"
"Staphylococcaceae","Male","week 10",0.982680276695454,0.708703301661363,-0.00129183526851286,0.0032144989376837,0.046611387333398,NA,0.982680276695454,-1.21583795037664,0.507171277328986,-0.00274266111401259,0.000816317151999235,0.0621351845243812,NA,-1.21583795037664,-1.17672555141615,0.507171277328986,-0.00273758182650671,0.000843438163033705,0.0621351845243812,NA,-1.17672555141615,"not restored","not restored"
"Streptococcaceae","Female","week 5",1.34224507607068,0.240655539106186,-9.99073431182258e-05,0.000309789602634797,0.112543778804203,NA,1.34224507607068,-2.43182129764982,0.0692574988643364,-0.000386510171055151,-1.77180759561703e-05,0.290998519053786,NA,-2.43182129764982,-0.898573344390818,0.388162893823814,-0.000251901021659761,0.000105871756697277,0.290998519053786,NA,-0.898573344390818,"not restored","not restored"
"Streptococcaceae","Female","week 10",0.604411617792463,0.561702047488778,-0.000196052333798191,0.000336565931398481,0.0287347943702023,NA,0.604411617792463,-2.62619738418829,0.0467205043601362,-0.000374737232867532,-3.32786040794998e-05,0.223556116771642,NA,-2.62619738418829,-1.90351270889949,0.0788718265278425,-0.000308115349940558,1.9145260518371e-05,0.223556116771642,NA,-1.90351270889949,"not restored","not restored"
"Streptococcaceae","Male","week 5",-0.773428187215045,0.44758451204923,-0.000158641452117271,7.24936947434115e-05,0.0266237393752762,NA,-0.773428187215045,-3.28074138731033,0.00481324087040718,-0.000170119788102393,-3.99595540817445e-05,0.263072362809778,NA,-3.28074138731033,-2.7707615690757,0.0090082513644786,-0.000156442459689337,-2.40487164852461e-05,0.263072362809778,NA,-2.7707615690757,"not restored","not restored"
"Streptococcaceae","Male","week 10",-0.67404412414157,0.507410912188634,-0.000223625058811025,0.000113991359237159,0.0206057161693987,NA,-0.67404412414157,-1.96202042167555,0.254273893181276,-0.000169226114734245,1.33826588719883e-05,0.148574650179207,NA,-1.96202042167555,0.0736631661454124,0.942847886577262,-8.89233357718015e-05,9.49344061668853e-05,0.148574650179207,NA,0.0736631661454124,"not restored","not restored"
"Sutterellaceae","Female","week 5",-0.728522372609471,0.580325437334506,-0.00206161219346504,0.00111080544506437,0.0350331098456659,0.502734048056577,-0.728522372609471,7.46192616854303,0.00141129030501976,0.00571821079613794,0.0115139149609312,0.70949909275354,0.743081120123158,7.46192616854303,0.366410364978803,1,-0.00234474985394121,0.00316864778161585,0.70949909275354,0.743081120123158,0.366410364978803,"not restored","not restored"
"Sutterellaceae","Female","week 10",-0.265793560726498,0.798766702627994,-0.00673196987858631,0.0053951193570822,0.00508842993004999,0.990855345395399,-0.265793560726498,4.98605578599125,5.37225371340079e-05,0.00568932741097174,0.0135179280287404,0.491011304995411,NA,4.98605578599125,-0.159844537780537,1,-0.00414018460065438,0.0035363898828318,0.491011304995411,NA,-0.159844537780537,"not restored","not restored"
"Sutterellaceae","Male","week 5",0.0343229106834848,0.973303406410484,-0.00503946206600084,0.00519687874578202,0.000105382810652724,NA,0.0343229106834848,1.76904081771832,0.294911665299002,-0.00104995256605116,0.0110233580204048,0.22706157591257,NA,1.76904081771832,0.296132853569473,0.77129660523636,-0.00522432678257401,0.00690568105634456,0.22706157591257,NA,0.296132853569473,"not restored","not restored"
"Sutterellaceae","Male","week 10",-2.14639949080296,0.121719312904229,-0.00349204487200814,9.58834612424502e-05,0.18743201329149,0.728761280350639,-2.14639949080296,6.84158965676808,9.49882786330577e-05,0.00840729056210744,0.0164182998179987,0.624069677226798,0.724838207930534,6.84158965676808,0.370206547823015,1,-0.00333192805079209,0.00470114882667512,0.624069677226798,0.724838207930534,0.370206547823015,"not restored","not restored"
"Tannerellaceae","Female","week 5",-2.79076977671192,0.0217079248651887,-0.0245063631605388,-0.00358943664029208,0.334577978669227,NA,-2.79076977671192,-2.43074497956425,0.0689162562006302,-0.00961874907085486,-0.000445593608297601,0.172076253196478,0.266005197406001,-2.43074497956425,-0.884855349521933,0.393758154365503,-0.00617547134190681,0.00261053662923923,0.172076253196478,0.266005197406001,-0.884855349521933,"not restored","not restored"
"Tannerellaceae","Female","week 10",-3.46191378230397,0.00300148074923812,-0.0676098392104627,-0.0168796316608516,0.395669468424096,NA,-3.46191378230397,-0.859763120192327,0.83606817658745,-0.0188686571994937,0.00878696268911482,0.0304759351394444,0.676728903902238,-0.859763120192327,-0.62390929403076,0.83606817658745,-0.0170376643168156,0.00970361896912516,0.0304759351394444,0.676728903902238,-0.62390929403076,"not restored","not restored"
"Tannerellaceae","Male","week 5",-8.93042582220368,1.25447083914858e-05,-0.0332665872629399,-0.0197375912329072,0.804279581959258,NA,-8.93042582220368,-3.36619725627433,0.0111979630854971,-0.0112619129526686,-0.00241243559064507,0.526176980804326,NA,-3.36619725627433,-2.00802927356627,0.0670940127415506,-0.00854170157543971,0.000336370866290189,0.526176980804326,NA,-2.00802927356627,"not restored","not restored"
"Tannerellaceae","Male","week 10",-1.46004372899966,0.182878070381153,-0.0348771206422295,0.00787144123180893,0.0717307276426056,0.687526564331216,-1.46004372899966,-2.12390077269193,0.119869565236052,-0.037088534549927,0.000916626496960872,0.254949531113577,0.738410270506649,-2.12390077269193,1.2846367183316,0.225619684606955,-0.00800452971643169,0.0303694671773415,0.254949531113577,0.738410270506649,1.2846367183316,"not restored","not restored"
"UCG-010","Female","week 5",1.40493863864881,0.199220508547968,-0.000455231706218612,0.00184797101382024,0.148991007279372,NA,1.40493863864881,-1.14080009286437,0.436634324392977,-0.00172221084109894,0.000539937649260455,0.139313158803478,NA,-1.14080009286437,-1.29860435758678,0.436634324392977,-0.00173518414626318,0.000438594486059571,0.139313158803478,NA,-1.29860435758678,"not restored","not restored"
"UCG-010","Female","week 10",1.76946698661722,0.241923984127037,-0.000198935125068547,0.00136349306934964,0.13775086862801,0.669607941536985,1.76946698661722,-1.31164833662066,0.437068869182749,-0.00138964107099668,0.000358505700047911,0.0863160141436405,0.622901069086871,-1.31164833662066,-0.78902964121435,0.446593696626701,-0.00114000212633383,0.000537760100069775,0.0863160141436405,0.622901069086871,-0.78902964121435,"not restored","not restored"
"UCG-010","Male","week 5",1.04322786987013,0.320734114364019,-0.000572476201761156,0.00158777031196162,0.115616622510973,NA,1.04322786987013,-0.168790835567485,0.868926223615652,-0.00116342311526819,0.000997076794240135,0.0248688503154806,0.289039329775012,-0.168790835567485,-0.832126647741456,0.842730413283784,-0.00149875759971789,0.000669408373522009,0.0248688503154806,0.289039329775012,-0.832126647741456,"not restored","not restored"
"UCG-010","Male","week 10",-0.922338010882959,0.383774511080065,-0.00107531785427174,0.000462195153321115,0.0358473286763358,0.908392953379419,-0.922338010882959,-0.620072169936287,1,-0.0011993858340674,0.000668572680094863,0.103689873969829,NA,-0.620072169936287,0.683297410755474,1,-0.000643323721415952,0.00123321606737385,0.103689873969829,NA,0.683297410755474,"not restored","not restored"
"Xanthobacteraceae","Male","week 10",0.98327279521404,1,-1.97460552313257e-05,2.12573529373269e-05,0.0425830313882406,NA,0.98327279521404,-1.22614288220272,1,-1.1475275370355e-05,9.96397766435382e-06,0.0570243137424721,NA,-1.22614288220272,-1.20454578400334,1,-1.14893279982328e-05,9.97803029223156e-06,0.0570243137424721,NA,-1.20454578400334,"not restored","not restored"
"[Clostridium] methylpentosum group","Female","week 5",1.13887176297742,0.568530533233293,-0.00013564773250282,0.000410401405412187,0.0853130720147775,NA,1.13887176297742,-2.37938500021089,0.104541569844831,-0.000424786706684722,2.79957107737668e-06,0.207749185455021,NA,-2.37938500021089,-2.08142929019254,0.104541569844831,-0.000387672797292476,1.58611675917485e-05,0.207749185455021,NA,-2.08142929019254,"not restored","not restored"
"[Clostridium] methylpentosum group","Female","week 10",1.14505323888549,0.562839633249369,-6.97443737828116e-05,0.000213191668044096,0.0870503010901325,NA,1.14505323888549,-1.68725381971437,0.298680583045362,-0.000261142947725395,3.90349914894703e-05,0.181592204703013,NA,-1.68725381971437,-0.532356009181115,0.605771295266778,-0.000178678980410634,0.000109543003436857,0.181592204703013,NA,-0.532356009181115,"not restored","not restored"
"[Clostridium] methylpentosum group","Male","week 5",-1.36530172509132,0.319573382869456,-0.000532748857582042,0.000135829286222598,0.091269039164068,0.986471766129453,-1.36530172509132,-1.34363835939547,0.405741097323146,-0.000186443237513635,4.37847118538061e-05,0.269718599084972,NA,-1.34363835939547,-0.870943311677314,0.405741097323146,-0.000161672267508781,6.8935000739326e-05,0.269718599084972,NA,-0.870943311677314,"not restored","not restored"
"[Clostridium] methylpentosum group","Male","week 10",0.00247808205710054,0.998066709728785,-0.00010415532419855,0.000104390412734012,1.07579154158151e-06,NA,0.00247808205710054,-1.30675947595327,0.429535878328908,-0.000130028463579979,3.22456111710452e-05,0.241727796439767,NA,-1.30675947595327,-0.281702824880694,0.782706271970975,-9.18736869121636e-05,7.07214281161304e-05,0.241727796439767,NA,-0.281702824880694,"not restored","not restored"
"[Eubacterium] coprostanoligenes group","Female","week 5",1.35527219063139,0.43319615319987,-0.00834961084572486,0.030993194761962,0.123156458289239,0.585213359036001,1.35527219063139,-1.07714159268313,0.617503781517009,-0.0281209078998349,0.00993183845574898,0.0528050214022071,0.673447269700789,-1.07714159268313,-0.677789882517858,0.617503781517009,-0.0241345794874225,0.0127998677066639,0.0528050214022071,0.673447269700789,-0.677789882517858,"not restored","not restored"
"[Eubacterium] coprostanoligenes group","Female","week 10",0.260040634068555,0.802711802525912,-0.0100860505336959,0.0125476923816322,0.00560965401834436,0.641912751562883,0.260040634068555,-1.72485507997145,0.220309138340638,-0.0143653523471954,0.00166945675786288,0.199531060635828,NA,-1.72485507997145,-0.453942282465541,0.657752473023417,-0.00931571740793154,0.00609519978663614,0.199531060635828,NA,-0.453942282465541,"not restored","not restored"
"[Eubacterium] coprostanoligenes group","Male","week 5",0.61859968039384,0.894458287862739,-0.00533411123769482,0.00922014692387067,0.0206164478859725,0.337709762806301,0.61859968039384,-0.88849056539573,0.786015704995225,-0.00887632275248352,0.00376414955234389,0.0629285958779584,NA,-0.88849056539573,0.245249409897761,0.810494001071282,-0.00564541555679105,0.00707372861716819,0.0629285958779584,NA,0.245249409897761,"not restored","not restored"
"[Eubacterium] coprostanoligenes group","Male","week 10",2.02404814346362,0.176888291089503,-0.000836511803962527,0.0090763044853944,0.0993126478090905,0.621352593258609,2.02404814346362,-1.85968616630607,0.178600061533123,-0.011146039304446,0.000922803375704037,0.308353179444199,NA,-1.85968616630607,1.10394080614745,0.291643579047013,-0.00300075856514885,0.00913975276518571,0.308353179444199,NA,1.10394080614745,"not restored","not restored"
