"genus","sex","timepoint","statistic_diet","p.adj_diet","conf.low_diet","conf.high_diet","R2_marginal_diet","R2_conditional_diet","effect_size_diet","statistic_treatment_FOSGOS","p.adj_treatment_FOSGOS","conf.low_treatment_FOSGOS","conf.high_treatment_FOSGOS","R2_marginal_treatment_FOSGOS","R2_conditional_treatment_FOSGOS","effect_size_treatment_FOSGOS","statistic_treatment_1472","p.adj_treatment_1472","conf.low_treatment_1472","conf.high_treatment_1472","R2_marginal_treatment_1472","R2_conditional_treatment_1472","effect_size_treatment_1472","restoration_FOSGOS","restoration_1472"
"Family XIII AD3011 group","Male","week 5",2.59047163475169,0.0622456794008701,2.41086325862484e-05,0.000393451017133137,0.443663573107185,NA,2.59047163475169,-3.15542165580428,0.0164580227885951,-0.000386984664579146,-7.09893348526413e-05,0.457100992955826,NA,-3.15542165580428,-2.691826996277,0.0190483544349705,-0.00035554582089456,-3.81844954796536e-05,0.457100992955826,NA,-2.691826996277,"not restored","not restored"
"Family XIII AD3011 group","Male","week 10",-0.552135664203996,0.605188770547169,-0.000218647915581118,0.000141801956756624,0.0201566141263308,NA,-0.552135664203996,-2.39282527391767,0.0447758587613558,-0.000159800476435692,-1.30214845864898e-05,0.249264047599321,NA,-2.39282527391767,0.926571621375845,0.360679834173518,-4.0719391181656e-05,0.000108966397543256,0.249264047599321,NA,0.926571621375845,"not restored","not restored"
"Family XIII UCG-001","Female","week 5",-0.499696336557568,0.631542918233858,-5.71763265304912e-05,3.5094057748144e-05,0.0122926457833229,NA,-0.499696336557568,0.244668945702955,1,-2.02776409792904e-05,2.58239456125485e-05,0.0211785031003607,NA,0.244668945702955,0.718589517539892,1,-1.53487599272751e-05,3.21386756336673e-05,0.0211785031003607,NA,0.718589517539892,"not restored","not restored"
"Family XIII UCG-001","Female","week 10",1.53884040472522,0.324060190605508,-1.56925667828071e-05,7.89775665676401e-05,0.14588177596203,NA,1.53884040472522,-1.35778571616467,0.41101355437649,-8.65826281470722e-05,2.12299541346731e-05,0.0820950790969778,NA,-1.35778571616467,-0.680842832860405,0.511062887469044,-6.76403747311059e-05,3.58990253072685e-05,0.0820950790969778,NA,-0.680842832860405,"not restored","not restored"
"Family XIII UCG-001","Male","week 5",NA,NA,NA,NA,NA,NA,NA,1.92318837491296,0.21872244063065,-2.32043327473219e-06,4.6687241296642e-05,0.180931868325991,NA,1.92318837491296,5.2921126364258e-11,1,-2.47315132307398e-05,2.47315132319763e-05,0.180931868325991,NA,5.2921126364258e-11,"not restored","not restored"
"Family XIII UCG-001","Male","week 10",-0.987248640096629,0.405290491686652,-6.93667099865721e-05,2.71134124705806e-05,0.0456392000317309,NA,-0.987248640096629,0.500827833627315,1,-6.39523996094475e-06,1.07630773900356e-05,0.0740743282140896,NA,0.500827833627315,1.65021888502966,0.299643142349097,-1.41057746244903e-06,1.60875415361643e-05,0.0740743282140896,NA,1.65021888502966,"not restored","not restored"
"Fournierella","Female","week 5",-0.108223424726633,0.917387998893739,-3.17270551127788e-05,2.90469330836193e-05,0.000577701748207586,NA,-0.108223424726633,-1.32888242760291,0.372648652204097,-2.0404343838234e-05,4.0114719819971e-06,0.0615230655374508,NA,-1.32888242760291,-1.29452306341889,0.372648652204097,-1.98720413081173e-05,4.20730158508996e-06,0.0615230655374508,NA,-1.29452306341889,"not restored","not restored"
"Fournierella","Female","week 10",0.664228144097829,0.797781196556611,-6.73993027700856e-05,0.000118908231632307,0.0410058482124841,NA,0.664228144097829,-1.88673418760455,0.284124163225997,-0.000124332151857067,1.20850007356461e-05,0.123948263663054,NA,-1.88673418760455,-0.593707055307788,0.565649490600073,-8.3109382066054e-05,4.8066533435147e-05,0.123948263663054,NA,-0.593707055307788,"not restored","not restored"
"Fournierella","Male","week 5",0.983272793648611,0.712357506410409,-1.51521373250091e-05,3.72147731481109e-05,0.0425830314749189,NA,0.983272793648611,-1.2261440210861,0.503985675724745,-3.14594038165923e-05,9.39676799349056e-06,0.0570242533570451,NA,-1.2261440210861,-1.20454684424584,0.503985675724745,-3.15819592555567e-05,9.51932343245492e-06,0.0570242533570451,NA,-1.20454684424584,"not restored","not restored"
"Fournierella","Male","week 10",1.50350098856923,0.345359461556219,-5.15741779988616e-05,0.0002408250311867,0.20767838314032,NA,1.50350098856923,-2.57850239450734,0.050785882165041,-0.000246895157286888,-1.97214928736075e-05,0.485275984996375,NA,-2.57850239450734,-2.14845049857981,0.0537569244145282,-0.000225114171846093,2.12905213527553e-06,0.485275984996375,NA,-2.14845049857981,"not restored","not restored"
"GCA-900066575","Female","week 5",0.608065326791456,0.56396602199152,-0.00417224304500567,0.00699268539343458,0.023466959251688,0.566237917443782,0.608065326791456,-3.32390084612509,0.0304763229603244,-0.00544800284497557,-0.000846834340795504,0.271149883805369,NA,-3.32390084612509,-1.55310759864149,0.164822626374205,-0.00362406708902307,0.00075466718727446,0.271149883805369,NA,-1.55310759864149,"not restored","not restored"
"GCA-900066575","Female","week 10",1.48827951009336,0.152423714706869,-0.000804433532815626,0.00480206815512613,0.0986601709334048,NA,1.48827951009336,-3.98775494847792,0.000670770383522966,-0.00633381348082981,-0.00205744842143154,0.311223315882757,NA,-3.98775494847792,-2.55263964278313,0.0153514544170999,-0.00473021101343636,-0.000536890073990427,0.311223315882757,NA,-2.55263964278313,"not restored","not restored"
"GCA-900066575","Male","week 5",1.56631253697993,0.211392336420187,-0.00086728393685757,0.00458214590525631,0.120977389137666,0.496706791880673,1.56631253697993,0.512572806322229,0.619719996558275,-0.00293134041869849,0.00467341453456217,0.051942540621511,0.601115453635345,0.512572806322229,1.20809160441294,0.505449866501196,-0.00171071338345646,0.00585633590891198,0.051942540621511,0.601115453635345,1.20809160441294,"not restored","not restored"
"GCA-900066575","Male","week 10",1.08216053524623,0.319041182679333,-0.00127746708987162,0.00334150287972994,0.0534199061346129,0.326304961481083,1.08216053524623,-2.54119163643013,0.052834098479892,-0.00474549636349079,-0.000356008034254449,0.27895602572553,0.453505052139354,-2.54119163643013,0.900162038350322,0.384650982449385,-0.00128768601211827,0.003122384914719,0.27895602572553,0.453505052139354,0.900162038350322,"not restored","not restored"
"HT002","Female","week 5",-1.85175375264747,0.195460694242191,-0.0156251581867589,0.00206550667677211,0.175590212617642,0.584585878199059,-1.85175375264747,3.05776041495174,0.0927008288047417,0.000482328793838767,0.00638768814490977,0.311878063432672,NA,3.05776041495174,0.280373813446397,1,-0.00247701438308676,0.00308944746952527,0.311878063432672,NA,0.280373813446397,"not restored","not restored"
"HT002","Female","week 10",1.14211638152157,0.600399064880811,-0.00438995882936845,0.0118035532296131,0.0665372302501636,0.325936718969108,1.14211638152157,-2.62770306377397,0.0535870090562416,-0.0114071540069253,-0.00087873745590951,0.221913381242664,0.368923759153483,-2.62770306377397,-2.39028083040797,0.0535870090562416,-0.0105291588495592,-0.000471958729026028,0.221913381242664,0.368923759153483,-2.39028083040797,"not restored","not restored"
"HT002","Male","week 5",-2.15916556202469,0.0627747711523512,-0.0178036962121448,0.000493555621375678,0.211732951736207,0.740254841515723,-2.15916556202469,3.99744975020271,0.00097859305363842,0.00255717813540448,0.00784600101955465,0.372971056176099,NA,3.99744975020271,0.0330219909758286,0.973850150731276,-0.00265296104650618,0.00274060117153799,0.372971056176099,NA,0.0330219909758286,"not restored","not restored"
"HT002","Male","week 10",-2.3720006299233,0.0885702280507814,-0.0085062414605057,-0.000140088841308487,0.247639285154864,0.971007563512712,-2.3720006299233,2.98965380830157,0.0291928062495563,0.000315455396560331,0.00191598951891198,0.2624352672631,NA,2.98965380830157,-0.0119761124952616,1,-0.000813155635025625,0.000804065844537452,0.2624352672631,NA,-0.0119761124952616,"not restored","not restored"
"Harryflintia","Female","week 5",0.0773338788261833,0.939056969076571,-0.000411116139595108,0.000442964455818382,0.00025995539754597,NA,0.0773338788261833,-2.31905216699866,0.0530700121583347,-0.000846737760744712,-5.58111505361995e-05,0.164582782782518,NA,-2.31905216699866,-0.0561961454849754,0.955514501854968,-0.000398506768393067,0.000377060581467075,0.164582782782518,NA,-0.0561961454849754,"not restored","not restored"
"Harryflintia","Female","week 10",1.09596527252617,0.286656188469607,-0.000239691637834871,0.000767381527562888,0.0531789040301287,NA,1.09596527252617,-3.65427333288061,0.0017229850047645,-0.00105787360138572,-0.000301749070476822,0.271277165241876,NA,-3.65427333288061,-1.6752764178381,0.103054758937956,-0.000676323246193617,6.51178572315022e-05,0.271277165241876,NA,-1.6752764178381,"not restored","not restored"
"Harryflintia","Male","week 5",-0.409103241427879,0.686419312891963,-0.000291668397787827,0.000195555932671919,0.00722419052870972,NA,-0.409103241427879,-1.27142352960762,0.424423382772568,-0.000261418810670617,6.02060662207289e-05,0.0878859035604234,NA,-1.27142352960762,0.49765174575201,0.621938269598994,-0.000123518632806805,0.000203623663385335,0.0878859035604234,NA,0.49765174575201,"not restored","not restored"
"Harryflintia","Male","week 10",-0.877724243192667,0.389857801146717,-0.000352424739307671,0.000143076194624764,0.0347920545390805,NA,-0.877724243192667,-2.701341078878,0.0329158215285778,-0.000602866335909589,-7.09897078703265e-05,0.429341807611486,NA,-2.701341078878,2.13035414500793,0.0491789046057049,1.09851728769786e-06,0.000539698011372042,0.429341807611486,NA,2.13035414500793,"not restored","not restored"
"Incertae Sedis","Female","week 5",-0.72638116546435,0.492185878298386,-0.0157287301286501,0.00838723974231753,0.0376547707632318,0.63842061070229,-0.72638116546435,-1.63759649282406,0.264598682356049,-0.011047256978316,0.00168169416343066,0.368258103815873,NA,-1.63759649282406,0.418812635920348,0.684047109179055,-0.00496175122178434,0.00726580966530349,0.368258103815873,NA,0.418812635920348,"not restored","not restored"
"Incertae Sedis","Female","week 10",1.02557060755238,0.318239418687658,-0.00469195205238969,0.0136827664663981,0.0479714818272116,NA,1.02557060755238,-4.65265134278605,9.64630424706369e-05,-0.0233521781160605,-0.00915380111605478,0.375511658739926,NA,-4.65265134278605,-2.36779662844686,0.0237239379708684,-0.0150720670077985,-0.00114941289542156,0.375511658739926,NA,-2.36779662844686,"not restored","not restored"
"Incertae Sedis","Male","week 5",-1.81996361927766,0.0976600738748655,-0.00820554072865332,0.000806791381329208,0.347637771798029,NA,-1.81996361927766,1.54644222197715,0.336944024314413,-0.00125626620956727,0.0058416892582459,0.0533443528512198,0.605417119464761,1.54644222197715,0.85310953171557,0.41911538351369,-0.00223441010875625,0.00483711338971434,0.0533443528512198,0.605417119464761,0.85310953171557,"not restored","not restored"
"Incertae Sedis","Male","week 10",1.01098090871196,0.323349787853342,-0.00370998687104939,0.0107430842115649,0.0464458796724302,NA,1.01098090871196,-3.83433286129215,0.00724501967820778,-0.0184155693024412,-0.00481733273783483,0.360509665521242,0.517413392677631,-3.83433286129215,-0.420069419435876,0.683137899189164,-0.00810883781937639,0.00553028300746997,0.360509665521242,0.517413392677631,-0.420069419435876,"not restored","not restored"
"Intestinimonas","Female","week 5",3.68213043804032,0.0229181858132308,0.00667940352482957,0.0343679859496941,0.719664190191046,NA,3.68213043804032,-3.42362663039627,0.0119468792206324,-0.0430836154507996,-0.00927566330282226,0.75775555391987,NA,-3.42362663039627,0.0697472590995688,0.945688499736293,-0.015734879167445,0.01676036293719,0.75775555391987,NA,0.0697472590995688,"restored","not restored"
"Intestinimonas","Female","week 10",2.21566506691994,0.0379601573704894,0.000441878215220519,0.0140238646934668,0.208968345327451,NA,2.21566506691994,-5.34081733938622,2.4793418180236e-05,-0.0216935029980537,-0.00970104122567318,0.498846702468649,NA,-5.34081733938622,-1.45722039864929,0.158511122906652,-0.0103256843423086,0.00178931192850035,0.498846702468649,NA,-1.45722039864929,"restored","not restored"
"Intestinimonas","Male","week 5",2.68624989403607,0.0539560310914521,0.00124108589315699,0.0158009186555197,0.275742003060752,0.487246951014347,2.68624989403607,-2.18606280923473,0.125551194832494,-0.014242360071112,0.000473189584178038,0.201733016529223,0.532607118120766,-2.18606280923473,1.34193530582643,0.213338054303369,-0.00303347603686067,0.0117928146783865,0.201733016529223,0.532607118120766,1.34193530582643,"not restored","not restored"
"Intestinimonas","Male","week 10",1.89204993530843,0.0722106455268554,-0.000572857882913331,0.0122110629224111,0.146554117085303,NA,1.89204993530843,-5.1320780957192,0.000884282740105723,-0.0237431859829552,-0.00936843425725989,0.530882805544524,0.640391237128604,-5.1320780957192,0.724820807479902,0.483592545464636,-0.00484805385260763,0.00961499588434356,0.530882805544524,0.640391237128604,0.724820807479902,"not restored","not restored"
"Jeotgalicoccus","Female","week 5",1.10080368283121,0.570406557675104,-1.42908603391371e-05,4.58437903069405e-05,0.053754979235221,NA,1.10080368283121,-1.02534310154337,0.440296313403693,-3.59502135570862e-05,1.18851774392364e-05,0.0593811797989954,NA,-1.02534310154337,-1.32640266334622,0.440296313403693,-3.94389916323998e-05,8.49097038299086e-06,0.0593811797989954,NA,-1.32640266334622,"not restored","not restored"
"Jeotgalicoccus","Male","week 5",-2.56526370129431,0.0176496625899648,-0.000155119190170343,-1.64306682257889e-05,0.222462789231188,NA,-2.56526370129431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not restored","not restored"
"Jeotgalicoccus","Male","week 10",0.951852043065817,0.741763653258859,-8.65405015870436e-05,0.000205756863079283,0.0399766822766515,NA,0.951852043065817,-1.22614402109684,0.503985676152594,-0.000175556747258734,5.24379303581415e-05,0.0570242533564755,NA,-1.22614402109684,-1.20454684425584,0.503985676152594,-0.00017624065830171,5.31218414011181e-05,0.0570242533564755,NA,-1.20454684425584,"not restored","not restored"
"Lachnoclostridium","Female","week 5",1.84222265120675,0.121991470963651,-0.00356421000639963,0.0225484957420071,0.171733852208748,0.470188203517105,1.84222265120675,4.24141283236871,0.00590518694076626,0.0217317620491957,0.0707295511790569,0.513044602849877,NA,4.24141283236871,0.0383858039087475,0.970127811781898,-0.0231238812077378,0.0239357621493636,0.513044602849877,NA,0.0383858039087475,"not restored","not restored"
"Lachnoclostridium","Female","week 10",0.908259240338345,0.405239919817421,-0.00576678834948124,0.012079654350641,0.045777271913149,0.290429161266065,0.908259240338345,3.05663947609884,0.0311232969950705,0.0039186096143982,0.0279031666904984,0.376624106399175,0.440757353470912,3.05663947609884,-1.04458495290999,0.324340918144314,-0.0168740632483153,0.00625037641477959,0.376624106399175,0.440757353470912,-1.04458495290999,"not restored","not restored"
"Lachnoclostridium","Male","week 5",2.56527507073167,0.0695934450835719,0.00102697514388593,0.0211186496601036,0.270478483710767,0.536568934491087,2.56527507073167,3.26335037914619,0.0164908191656831,0.0124431654190529,0.0598306934398856,0.427956514061955,NA,3.26335037914619,-0.0885835505671613,0.930588122702646,-0.0248659372981132,0.0228820213138119,0.427956514061955,NA,-0.0885835505671613,"not restored","not restored"
"Lachnoclostridium","Male","week 10",1.15478593003959,0.260943732566779,-0.00356107700211989,0.0124737884168578,0.0590853057524325,NA,1.15478593003959,2.99034051106328,0.0300247629265616,0.00861462473063227,0.0527626879590953,0.298878416851508,0.462673527252317,2.99034051106328,-0.106019833949785,0.917051564150618,-0.0233218023552971,0.0211222133406461,0.298878416851508,0.462673527252317,-0.106019833949785,"not restored","not restored"
"Lachnospiraceae AC2044 group","Female","week 10",NA,NA,NA,NA,NA,NA,NA,-7.50058441317401e-10,1,-2.40459318653218e-05,2.40459318505313e-05,0.0576319111675288,NA,-7.50058441317401e-10,1.04298854980737,1,-1.29080999796313e-05,3.28732131074315e-05,0.0576319111675288,NA,1.04298854980737,"not restored","not restored"
"Lachnospiraceae AC2044 group","Male","week 10",0.983272795227356,0.712357506849583,-5.33123013735358e-05,0.000130938965911014,0.0425830313875033,NA,0.983272795227356,-1.22614288216903,0.503985900510292,-0.000110688845113261,3.30621805757826e-05,0.0570243137442586,NA,-1.22614288216903,-1.20454578397198,0.503985900510292,-0.000111120062994385,3.34933984569064e-05,0.0570243137442586,NA,-1.20454578397198,"not restored","not restored"
"Lachnospiraceae FCS020 group","Female","week 5",0.870295881835638,0.416724498524635,-0.001920470823034,0.00406236466160212,0.0742611520135108,NA,0.870295881835638,-0.535120673010053,1,-0.00479674073083666,0.00294115533250821,0.01447560699141,0.415579157146264,-0.535120673010053,-0.0596127887110868,1,-0.0038533221238715,0.00365020775546211,0.01447560699141,0.415579157146264,-0.0596127887110868,"not restored","not restored"
"Lachnospiraceae FCS020 group","Female","week 10",1.75415057933205,0.0940724257799991,-0.000439713425707465,0.0051688926768781,0.142524401900994,NA,1.75415057933205,-1.09222684269527,0.284476848835897,-0.00546042822703079,0.00166771576668616,0.15309240805531,NA,-1.09222684269527,-2.49717465792405,0.0386994629301737,-0.00775928394163239,-0.000748258993304264,0.15309240805531,NA,-2.49717465792405,"not restored","not restored"
"Lachnospiraceae FCS020 group","Male","week 5",1.5059462535743,0.185504185178669,-0.000429555548360335,0.00188068812070495,0.112890117909026,0.396778177653234,1.5059462535743,2.45015688957251,0.0817668327811373,0.000469306702481422,0.00681420907792606,0.375356918420441,NA,2.45015688957251,-0.328865640676864,0.746733144342144,-0.00368500442469025,0.0026987007493744,0.375356918420441,NA,-0.328865640676864,"not restored","not restored"
"Lachnospiraceae FCS020 group","Male","week 10",2.0030767939268,0.118298835692954,-5.73412903592091e-05,0.00275385901021922,0.167349646500569,NA,2.0030767939268,-0.549125581037422,1,-0.00383801465284781,0.0022898968831685,0.0113608559645881,0.317740001348203,-0.549125581037422,-0.112379081720606,1,-0.00323478511528445,0.00291445953579613,0.0113608559645881,0.317740001348203,-0.112379081720606,"not restored","not restored"
"Lachnospiraceae NC2004 group","Female","week 5",1.10080368282996,0.558086069378994,-4.01603887277279e-06,1.34759845433961e-05,0.0537549792350568,NA,1.10080368282996,-1.02534310154282,0.46997773371894,-1.16307523003895e-05,4.41576673584889e-06,0.059381179799021,NA,-1.02534310154282,-1.32640266334639,0.46997773371894,-1.25846441994704e-05,3.30605739526746e-06,0.059381179799021,NA,-1.32640266334639,"not restored","not restored"
"Lachnospiraceae NK4A136 group","Female","week 5",0.508586331460994,0.616928659545303,-0.0145856320324841,0.0239446924805061,0.0124187928821414,NA,0.508586331460994,1.16462005981226,0.729235734474395,-0.0344390499052053,0.111248957865945,0.0889784413986127,0.663450612637116,1.16462005981226,1.23173242203971,0.729235734474395,-0.0311402596401736,0.110860761284438,0.0889784413986127,0.663450612637116,1.23173242203971,"not restored","not restored"
"Lachnospiraceae NK4A136 group","Female","week 10",-5.47359305743396,3.97194115546002e-05,-0.0491383355487148,-0.0220783363626147,0.625933585872597,NA,-5.47359305743396,0.705049190435748,0.989713700669456,-0.0204854902732313,0.0399358936296591,0.396089849127171,NA,0.705049190435748,1.86033295346652,0.265889929010459,-0.0043685960424951,0.053708069780766,0.396089849127171,NA,1.86033295346652,"not restored","not restored"
"Lachnospiraceae NK4A136 group","Male","week 5",2.21437725224398,0.124663795989273,-0.00206849684595897,0.0633555781849198,0.187197454406137,0.543892905220386,2.21437725224398,0.802415313802285,0.879850352620896,-0.0279645254293977,0.0598241925145553,0.0180895411875438,0.0691429022113167,0.802415313802285,0.392742922889692,0.879850352620896,-0.0365183340715417,0.0523675570908181,0.0180895411875438,0.0691429022113167,0.392742922889692,"not restored","not restored"
"Lachnospiraceae NK4A136 group","Male","week 10",-0.499017414963628,0.63067819099816,-0.0237455323641963,0.0152489672675394,0.0137700178407082,NA,-0.499017414963628,0.494731033216174,0.712948187691273,-0.0176291318599944,0.0280112506800511,0.0735923608010237,NA,0.494731033216174,0.957414128430683,0.712948187691273,-0.0127918391018884,0.0330131586999764,0.0735923608010237,NA,0.957414128430683,"not restored","not restored"
"Lachnospiraceae UCG-001","Female","week 5",NA,NA,NA,NA,NA,NA,NA,1.24316312101612,0.666937056556661,-0.000218307161938513,0.00090617388088305,0.0548316346277899,NA,1.24316312101612,1.28093226496985e-16,1,-0.000551322190385846,0.000551322190385846,0.0548316346277899,NA,1.28093226496985e-16,"not restored","not restored"
"Lachnospiraceae UCG-001","Male","week 5",NA,NA,NA,NA,NA,NA,NA,1.42373069923019,0.490912278952979,-0.000136728357185807,0.000776530959371258,0.070708775253871,NA,1.42373069923019,-3.15438128685958e-16,1,-0.000465672707609453,0.000465672707609452,0.070708775253871,NA,-3.15438128685958e-16,"not restored","not restored"
"Lachnospiraceae UCG-004","Female","week 5",-0.896397751151192,0.720569870386741,-1.51158944531084e-05,1.19254606498241e-05,0.0459964274260926,NA,-0.896397751151192,1.08997138264505,0.850172329399738,-9.68398769605222e-06,3.20878304031533e-05,0.0336961796102689,NA,1.08997138264505,0.778984927322723,0.88275395196554,-1.26299545508049e-05,2.83306830657479e-05,0.0336961796102689,NA,0.778984927322723,"not restored","not restored"
"Lachnospiraceae UCG-004","Female","week 10",-0.614139306657632,0.560819181856971,-0.000483198248347239,0.0002878413384617,0.0169136260497757,NA,-0.614139306657632,-1.11851874882644,0.545103547540805,-0.000242248819332038,7.09723415615189e-05,0.0384975446768479,NA,-1.11851874882644,-0.436766717722445,0.666383472003715,-0.00018998913102114,0.000123770477224474,0.0384975446768479,NA,-0.436766717722445,"not restored","not restored"
"Lachnospiraceae UCG-004","Male","week 5",0.98327279521599,0.712357507392204,-1.21672106929022e-05,2.98835717523405e-05,0.0425830313881326,NA,0.98327279521599,-0.619360163684372,0.553167980564249,-2.07118495363518e-05,1.080501090924e-05,0.0409406086113681,NA,-0.619360163684372,-1.09062732723792,0.553167980564249,-2.48618392059555e-05,7.14547814651709e-06,0.0409406086113681,NA,-1.09062732723792,"not restored","not restored"
"Lachnospiraceae UCG-004","Male","week 10",0.983272793646928,0.654148680105154,-7.31255720865984e-06,2.17971239028472e-05,0.0425830314750121,NA,0.983272793646928,0.223194570269215,1,-4.96252823102816e-05,6.09285990210212e-05,0.0193195549866179,NA,0.223194570269215,0.779321392332797,1,-3.57642830090564e-05,7.59493466164767e-05,0.0193195549866179,NA,0.779321392332797,"not restored","not restored"
"Lachnospiraceae UCG-006","Female","week 5",0.770897306378914,0.464725048914821,-0.00316034796169509,0.00626551545414869,0.240140254476049,NA,0.770897306378914,2.59698703110882,0.0806106850108809,0.00207887754066304,0.0274869482553773,0.205488140714822,0.332614725260041,2.59698703110882,0.588778447999684,1,-0.0090543551102071,0.0156120053275607,0.205488140714822,0.332614725260041,0.588778447999684,"not restored","not restored"
"Lachnospiraceae UCG-006","Female","week 10",-0.814636601510607,0.443636753504296,-0.0039011842629696,0.00191978375632199,0.0442416144784076,0.415658007108105,-0.814636601510607,1.37129265383693,0.395244362177565,-0.00100583611575677,0.00433013858357741,0.18627407653537,0.752186976903819,1.37129265383693,-0.520610595206121,0.612298300250874,-0.00318063487576537,0.00195602755397683,0.18627407653537,0.752186976903819,-0.520610595206121,"not restored","not restored"
"Lachnospiraceae UCG-006","Male","week 5",1.56509143175434,0.263689264622743,-0.000601882863745298,0.00430414734095688,0.0963958547272576,NA,1.56509143175434,4.30832780762856,0.000398368559978843,0.00717230459517603,0.0199805369047233,0.431290289388153,NA,4.30832780762856,-0.260234619215999,0.796256612239686,-0.00734907176714974,0.00568073514632429,0.431290289388153,NA,-0.260234619215999,"not restored","not restored"
"Lachnospiraceae UCG-006","Male","week 10",2.62917917597895,0.0580949313144119,0.00023711421633935,0.00341520830818643,0.315262519390156,0.858809967227792,2.62917917597895,2.30669847264308,0.11518762146671,0.00119530971921071,0.0371653056348756,0.468563090284616,NA,2.30669847264308,-0.0999189024639412,1,-0.0188721607066787,0.0172023516830577,0.468563090284616,NA,-0.0999189024639412,"not restored","not restored"
"Lachnospiraceae UCG-008","Female","week 10",-0.896397685155024,0.778606142603667,-1.57978169714403e-05,1.33958819726053e-05,0.0459964304158032,NA,-0.896397685155024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not restored","not restored"
"Lachnospiraceae UCG-010","Female","week 5",-0.652518808626931,0.53454394620921,-5.65379818962614e-05,3.2014632210889e-05,0.0266540097739941,NA,-0.652518808626931,-0.826104000886837,0.431328698598453,-3.00868747335199e-05,1.40970735871865e-05,0.0960287289048372,NA,-0.826104000886837,-1.61107536639742,0.341061501881767,-3.70840944144813e-05,5.71595773890198e-06,0.0960287289048372,NA,-1.61107536639742,"not restored","not restored"
"Lachnospiraceae UCG-010","Female","week 10",-0.489911998656167,0.638711779677688,-0.000232348398310604,0.000152168166556047,0.0880359439170398,NA,-0.489911998656167,-2.82498934749208,0.0157246996119214,-9.47004054618558e-05,-1.54374502388174e-05,0.297751542561528,NA,-2.82498934749208,-3.20554366353266,0.00955951530764509,-0.000102835183192981,-2.28007620066482e-05,0.297751542561528,NA,-3.20554366353266,"not restored","not restored"
"Lachnospiraceae UCG-010","Male","week 10",-1.10965444662064,0.308210572066467,-7.77387030570411e-05,2.8946463544862e-05,0.12808317498388,NA,-1.10965444662064,-0.603336057229668,1,-4.30808809462406e-05,2.496995143269e-05,0.111218838802783,NA,-0.603336057229668,0.999209388882086,1,-1.88430289892961e-05,4.96129904575997e-05,0.111218838802783,NA,0.999209388882086,"not restored","not restored"
"Lactobacillus","Female","week 5",-3.82634609312115,0.021556340827161,-0.0959300475427013,-0.0197538264882962,0.413273733558598,0.590570543987116,-3.82634609312115,3.4808351154003,0.0223641400372352,0.00459305180749199,0.0220150474853471,0.446115128240133,NA,3.4808351154003,0.84513088129695,0.839912648472638,-0.00523241293992586,0.0114723731992682,0.446115128240133,NA,0.84513088129695,"restored","not restored"
"Lactobacillus","Female","week 10",-0.00854048945424893,0.993275711005394,-0.0179527854390739,0.0178069716902429,3.50363465163253e-06,NA,-0.00854048945424893,-1.31310696979264,0.436063494941234,-0.038569543302341,0.00992787502510239,0.150337999810548,0.652164023369822,-1.31310696979264,0.456052174087912,0.657398155191033,-0.0186593488368234,0.0283830461051118,0.150337999810548,0.652164023369822,0.456052174087912,"not restored","not restored"
"Lactobacillus","Male","week 5",-1.19559347453061,0.265181843533443,-0.0454761696472541,0.0143235560276829,0.0813679571151258,0.767879340016642,-1.19559347453061,3.2986168983448,0.0134759852352565,0.0124749436999193,0.057264611016229,0.353617281553469,NA,3.2986168983448,-0.316598500805905,0.755405770025054,-0.0260768590967389,0.0192721836568636,0.353617281553469,NA,-0.316598500805905,"not restored","not restored"
"Lactobacillus","Male","week 10",-2.68110051720951,0.0489301829053576,-0.0442942499134037,-0.00274084420661436,0.282656165848705,0.701444124062508,-2.68110051720951,1.76621818918398,0.302047034693301,-0.00153324685441453,0.0153183222309818,0.422713606568727,NA,1.76621818918398,-0.330592337707746,0.746108041723648,-0.00974170084604322,0.00715102428718494,0.422713606568727,NA,-0.330592337707746,"not restored","not restored"
"Ligilactobacillus","Female","week 5",-2.16026297299001,0.0910635245835983,-0.128649647500096,0.0139607868263078,0.188710142589092,0.484921689519347,-2.16026297299001,-1.50341878994415,0.315972343799863,-0.120339346878374,0.0219205104154409,0.348076660650788,NA,-1.50341878994415,-0.356723617045453,0.727344435263956,-0.0796008726426278,0.0571510866867443,0.348076660650788,NA,-0.356723617045453,"not restored","not restored"
"Ligilactobacillus","Female","week 10",1.38560837815902,0.359508409462096,-0.0278094320479038,0.139780836687974,0.0770432370390753,NA,1.38560837815902,-2.44969258819178,0.0392056589828575,-0.146997810906307,-0.0136913911165256,0.145440440713347,NA,-2.44969258819178,-1.55441950151457,0.129344591030385,-0.115350408161797,0.0153672910296306,0.145440440713347,NA,-1.55441950151457,"not restored","not restored"
"Ligilactobacillus","Male","week 5",-2.17315420357895,0.0847774071094544,-0.10867634600562,-0.0021055500736732,0.191898745133391,NA,-2.17315420357895,-2.96942119009833,0.0333334276595307,-0.143649914176642,-0.018821864610168,0.25985812476949,0.718804590413717,-2.96942119009833,-1.54207173661655,0.155709737913974,-0.104444605747321,0.0193737470114816,0.25985812476949,0.718804590413717,-1.54207173661655,"not restored","not restored"
