"sex","timepoint","Genus",".y..x","group1","group2","p","p.adj","p.format","p.signif","method",".y..y","effsize","n1","n2","magnitude"
"Female","week 5","Coriobacteriaceae UCG-002","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00151865151507059,1,"0.00152","**","Wilcoxon","Abundance",0.639984749834928,12,13,"large"
"Male","week 5","Corynebacterium","Abundance","Control Vehicle","HFHS Vehicle",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 5","Corynebacterium","Abundance","Control Vehicle","HFHS FOS+GOS",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,12,13,"small"
"Male","week 5","Corynebacterium","Abundance","Control Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Corynebacterium","Abundance","Control Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Corynebacterium","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Corynebacterium","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,13,12,"small"
"Female","week 10","Cuneatibacter","Abundance","Control Vehicle","HFHS Vehicle",1,1,"1.00000","ns","Wilcoxon","Abundance",0.0122868296795748,12,12,"small"
"Female","week 10","Cuneatibacter","Abundance","Control Vehicle","HFHS FOS+GOS",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 10","Cuneatibacter","Abundance","Control Vehicle","HFHS B. longum APC1472",0.953922857273418,1,"0.95392","ns","Wilcoxon","Abundance",0.0231125081760512,12,13,"small"
"Female","week 10","Cuneatibacter","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 10","Cuneatibacter","Abundance","HFHS Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,13,"small"
"Female","week 10","Cuneatibacter","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Male","week 5","Cuneatibacter","Abundance","Control Vehicle","HFHS FOS+GOS",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Male","week 5","Cuneatibacter","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Male","week 5","Cuneatibacter","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,13,12,"small"
"Male","week 5","Defluviitaleaceae UCG-011","Abundance","Control Vehicle","HFHS Vehicle",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Male","week 5","Defluviitaleaceae UCG-011","Abundance","Control Vehicle","HFHS FOS+GOS",0.0452950543307626,1,"0.04530","*","Wilcoxon","Abundance",0.408899546217591,12,13,"moderate"
"Male","week 5","Defluviitaleaceae UCG-011","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.445969707823079,1,"0.44597","ns","Wilcoxon","Abundance",0.159688843913374,12,13,"small"
"Male","week 5","Defluviitaleaceae UCG-011","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Male","week 5","Defluviitaleaceae UCG-011","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0452950543307626,1,"0.04530","*","Wilcoxon","Abundance",0.408899546217591,13,12,"moderate"
"Female","week 5","Defluviitaleaceae UCG-011","Abundance","Control Vehicle","HFHS FOS+GOS",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 5","Defluviitaleaceae UCG-011","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 5","Defluviitaleaceae UCG-011","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,12,13,"small"
"Male","week 10","Defluviitaleaceae UCG-011","Abundance","Control Vehicle","HFHS Vehicle",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Defluviitaleaceae UCG-011","Abundance","Control Vehicle","HFHS FOS+GOS",0.0918469994382848,1,"0.09185","ns","Wilcoxon","Abundance",0.346779614388936,12,13,"moderate"
"Male","week 10","Defluviitaleaceae UCG-011","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.286947178116908,1,"0.28695","ns","Wilcoxon","Abundance",0.221487254201195,12,13,"small"
"Male","week 10","Defluviitaleaceae UCG-011","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Defluviitaleaceae UCG-011","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0918469994382848,1,"0.09185","ns","Wilcoxon","Abundance",0.346779614388936,13,12,"moderate"
"Female","week 10","Defluviitaleaceae UCG-011","Abundance","Control Vehicle","HFHS FOS+GOS",0.0788056024469581,1,"0.07881","ns","Wilcoxon","Abundance",0.369031449237481,12,12,"moderate"
"Female","week 10","Defluviitaleaceae UCG-011","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0788056024469581,1,"0.07881","ns","Wilcoxon","Abundance",0.369031449237481,12,12,"moderate"
"Female","week 10","Defluviitaleaceae UCG-011","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0672161899488388,1,"0.06722","ns","Wilcoxon","Abundance",0.375677915588014,12,13,"moderate"
"Female","week 10","Delftia","Abundance","Control Vehicle","HFHS FOS+GOS",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Female","week 10","Delftia","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Female","week 10","Delftia","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.148589452248933,1,"0.14859","ns","Wilcoxon","Abundance",0.300462606288666,12,13,"moderate"
"Male","week 5","Desulfovibrio","Abundance","Control Vehicle","HFHS Vehicle",0.370844333304221,1,"0.37084","ns","Wilcoxon","Abundance",0.188561808316413,12,12,"small"
"Male","week 5","Desulfovibrio","Abundance","Control Vehicle","HFHS FOS+GOS",0.314286985518924,1,"0.31429","ns","Wilcoxon","Abundance",0.20669275142376,12,13,"small"
"Male","week 5","Desulfovibrio","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0225760625231336,1,"0.02258","*","Wilcoxon","Abundance",0.471404520791032,12,12,"moderate"
"Male","week 5","Desulfovibrio","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0114301180144431,1,"0.01143","*","Wilcoxon","Abundance",0.511292595627196,12,13,"large"
"Male","week 5","Desulfovibrio","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0782522285262371,1,"0.07825","ns","Wilcoxon","Abundance",0.36533850361305,12,12,"moderate"
"Male","week 5","Desulfovibrio","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000552450723527298,0.91,"0.00055","***","Wilcoxon","Abundance",0.696228215322139,13,12,"large"
"Female","week 10","Desulfovibrio","Abundance","Control Vehicle","HFHS Vehicle",0.340778613562955,1,"0.34078","ns","Wilcoxon","Abundance",0.200346921336189,12,12,"small"
"Female","week 10","Desulfovibrio","Abundance","Control Vehicle","HFHS FOS+GOS",0.0350891160940479,1,"0.03509","*","Wilcoxon","Abundance",0.436049181731704,12,12,"moderate"
"Female","week 10","Desulfovibrio","Abundance","Control Vehicle","HFHS B. longum APC1472",0.086643733654737,1,"0.08664","ns","Wilcoxon","Abundance",0.34811410766107,12,13,"moderate"
"Female","week 10","Desulfovibrio","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0404041195882237,1,"0.04040","*","Wilcoxon","Abundance",0.424264068711929,12,12,"moderate"
"Female","week 10","Desulfovibrio","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.086643733654737,1,"0.08664","ns","Wilcoxon","Abundance",0.34811410766107,12,13,"moderate"
"Female","week 10","Desulfovibrio","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.806636280193047,1,"0.80664","ns","Wilcoxon","Abundance",0.0543928293220421,12,13,"small"
"Male","week 10","Desulfovibrio","Abundance","Control Vehicle","HFHS Vehicle",0.126022121770373,1,"0.12602","ns","Wilcoxon","Abundance",0.318198051533946,12,12,"moderate"
"Male","week 10","Desulfovibrio","Abundance","Control Vehicle","HFHS FOS+GOS",0.891835452746662,1,"0.89184","ns","Wilcoxon","Abundance",0.0326356975932253,12,13,"small"
"Male","week 10","Desulfovibrio","Abundance","Control Vehicle","HFHS B. longum APC1472",0.312321421676216,1,"0.31232","ns","Wilcoxon","Abundance",0.212132034355964,12,12,"small"
"Male","week 10","Desulfovibrio","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.182655120585445,1,"0.18266","ns","Wilcoxon","Abundance",0.271964146610211,12,13,"small"
"Male","week 10","Desulfovibrio","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.665005542102029,1,"0.66501","ns","Wilcoxon","Abundance",0.0942809041582063,12,12,"small"
"Male","week 10","Desulfovibrio","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.288844366346485,1,"0.28884","ns","Wilcoxon","Abundance",0.217571317288168,13,12,"small"
"Female","week 5","Desulfovibrio","Abundance","Control Vehicle","HFHS Vehicle",0.47048642205879,1,"0.47049","ns","Wilcoxon","Abundance",0.153206469257085,12,12,"small"
"Female","week 5","Desulfovibrio","Abundance","Control Vehicle","HFHS FOS+GOS",0.026229387834857,1,"0.02623","*","Wilcoxon","Abundance",0.459619407771256,12,12,"moderate"
"Female","week 5","Desulfovibrio","Abundance","Control Vehicle","HFHS B. longum APC1472",0.221013097193618,1,"0.22101","ns","Wilcoxon","Abundance",0.250207014881394,12,13,"small"
"Female","week 5","Desulfovibrio","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.000308044705627747,0.52,"0.00031","***","Wilcoxon","Abundance",0.742462120245875,12,12,"large"
"Female","week 5","Desulfovibrio","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.430289691645685,1,"0.43029","ns","Wilcoxon","Abundance",0.163178487966126,12,13,"small"
"Female","week 5","Desulfovibrio","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000125720472149625,0.22,"0.00013","***","Wilcoxon","Abundance",0.772378176372998,12,13,"large"
"Female","week 5","Dorea","Abundance","Control Vehicle","HFHS Vehicle",2.60429556087905e-05,0.047,"2.6e-05","****","Wilcoxon","Abundance",0.864460767630645,12,12,"large"
"Female","week 5","Dorea","Abundance","Control Vehicle","HFHS FOS+GOS",0.00134612583511813,1,"0.00135","**","Wilcoxon","Abundance",0.660529912879018,12,12,"large"
"Female","week 5","Dorea","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0034132760717119,1,"0.00341","**","Wilcoxon","Abundance",0.591252764841547,12,13,"large"
"Female","week 5","Dorea","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0141170061133763,1,"0.01412","*","Wilcoxon","Abundance",0.506870060973734,12,12,"large"
"Female","week 5","Dorea","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.891752665880926,1,"0.89175","ns","Wilcoxon","Abundance",0.0326608309797715,12,13,"small"
"Female","week 5","Dorea","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.397357337293153,1,"0.39736","ns","Wilcoxon","Abundance",0.174730391175883,12,13,"small"
"Female","week 10","Dorea","Abundance","Control Vehicle","HFHS Vehicle",0.355506458140013,1,"0.35551","ns","Wilcoxon","Abundance",0.194496651303875,12,12,"small"
"Female","week 10","Dorea","Abundance","Control Vehicle","HFHS FOS+GOS",0.011056955814654,1,"0.01106","*","Wilcoxon","Abundance",0.524551574728632,12,12,"large"
"Female","week 10","Dorea","Abundance","Control Vehicle","HFHS B. longum APC1472",0.273405609533787,1,"0.27341","ns","Wilcoxon","Abundance",0.224526959796621,12,13,"small"
"Female","week 10","Dorea","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.18411389774799,1,"0.18411","ns","Wilcoxon","Abundance",0.277010382160064,12,12,"small"
"Female","week 10","Dorea","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.139249345531125,1,"0.13925","ns","Wilcoxon","Abundance",0.301194702166199,12,13,"moderate"
"Female","week 10","Dorea","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0374355922283893,1,"0.03744","*","Wilcoxon","Abundance",0.421672583032679,12,13,"moderate"
"Male","week 5","Dorea","Abundance","Control Vehicle","HFHS Vehicle",0.000627633492804342,1,"0.00063","***","Wilcoxon","Abundance",0.70394423264193,12,12,"large"
"Male","week 5","Dorea","Abundance","Control Vehicle","HFHS FOS+GOS",0.00189101780714827,1,"0.00189","**","Wilcoxon","Abundance",0.626865865055782,12,13,"large"
"Male","week 5","Dorea","Abundance","Control Vehicle","HFHS B. longum APC1472",0.11228656500163,1,"0.11229","ns","Wilcoxon","Abundance",0.330264956439509,12,12,"moderate"
"Male","week 5","Dorea","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.624396003818713,1,"0.62440","ns","Wilcoxon","Abundance",0.103366255749712,12,13,"small"
"Male","week 5","Dorea","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.191987118247126,1,"0.19199","ns","Wilcoxon","Abundance",0.272243852822447,12,12,"small"
"Male","week 5","Dorea","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.312418604444142,1,"0.31242","ns","Wilcoxon","Abundance",0.207492339521361,13,12,"small"
"Male","week 10","Dorea","Abundance","Control Vehicle","HFHS Vehicle",0.00196441127242278,1,"0.00196","**","Wilcoxon","Abundance",0.637784100579471,12,12,"large"
"Male","week 10","Dorea","Abundance","Control Vehicle","HFHS FOS+GOS",0.0123506260683907,1,"0.01235","*","Wilcoxon","Abundance",0.505891750746771,12,13,"large"
"Male","week 10","Dorea","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0846529455780832,1,"0.08465","ns","Wilcoxon","Abundance",0.357937745411151,12,12,"moderate"
"Male","week 10","Dorea","Abundance","HFHS Vehicle","HFHS FOS+GOS",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,13,"small"
"Male","week 10","Dorea","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.25982143073621,1,"0.25982","ns","Wilcoxon","Abundance",0.235907486608009,12,12,"small"
"Male","week 10","Dorea","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.324266548531806,1,"0.32427","ns","Wilcoxon","Abundance",0.20262189054817,13,12,"small"
"Male","week 10","Dubosiella","Abundance","Control Vehicle","HFHS Vehicle",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Dubosiella","Abundance","Control Vehicle","HFHS FOS+GOS",6.94145532066278e-05,0.12,"6.9e-05","****","Wilcoxon","Abundance",0.801422344387883,12,13,"large"
"Male","week 10","Dubosiella","Abundance","Control Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Dubosiella","Abundance","HFHS Vehicle","HFHS FOS+GOS",2.74427953749683e-05,0.05,"2.7e-05","****","Wilcoxon","Abundance",0.844607466457503,12,13,"large"
"Male","week 10","Dubosiella","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",2.74427953749683e-05,0.05,"2.7e-05","****","Wilcoxon","Abundance",0.844607466457503,13,12,"large"
"Female","week 5","Dubosiella","Abundance","Control Vehicle","HFHS Vehicle",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 5","Dubosiella","Abundance","Control Vehicle","HFHS FOS+GOS",0.00158502985610534,1,"0.00159","**","Wilcoxon","Abundance",0.651335401216646,12,12,"large"
"Female","week 5","Dubosiella","Abundance","Control Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,13,"small"
"Female","week 5","Dubosiella","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.000383391726577478,0.64,"0.00038","***","Wilcoxon","Abundance",0.731672623231324,12,12,"large"
"Female","week 5","Dubosiella","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 5","Dubosiella","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00156460114908768,1,"0.00156","**","Wilcoxon","Abundance",0.638625976025797,12,13,"large"
"Female","week 10","Dubosiella","Abundance","Control Vehicle","HFHS Vehicle",0.65129104507884,1,"0.65129","ns","Wilcoxon","Abundance",0.1025087358993,12,12,"small"
"Female","week 10","Dubosiella","Abundance","Control Vehicle","HFHS FOS+GOS",0.00619250359726125,1,"0.00619","**","Wilcoxon","Abundance",0.565194165260439,12,12,"large"
"Female","week 10","Dubosiella","Abundance","Control Vehicle","HFHS B. longum APC1472",0.148589452248933,1,"0.14859","ns","Wilcoxon","Abundance",0.300462606288666,12,13,"moderate"
"Female","week 10","Dubosiella","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.004563431093052,1,"0.00456","**","Wilcoxon","Abundance",0.585543946548298,12,12,"large"
"Female","week 10","Dubosiella","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,12,13,"small"
"Female","week 10","Dubosiella","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000241433031732116,0.41,"0.00024","***","Wilcoxon","Abundance",0.740565662179931,12,13,"large"
"Male","week 5","Dubosiella","Abundance","Control Vehicle","HFHS Vehicle",1,1,"1.00000","ns","Wilcoxon","Abundance",0.0122868296795748,12,12,"small"
"Male","week 5","Dubosiella","Abundance","Control Vehicle","HFHS FOS+GOS",0.000641533559268607,1,"0.00064","***","Wilcoxon","Abundance",0.688672142912117,12,13,"large"
"Male","week 5","Dubosiella","Abundance","Control Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 5","Dubosiella","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00275141420446799,1,"0.00275","**","Wilcoxon","Abundance",0.604833795079337,12,13,"large"
"Male","week 5","Dubosiella","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 5","Dubosiella","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000258510974163141,0.44,"0.00026","***","Wilcoxon","Abundance",0.736876126183612,13,12,"large"
